com.android.support.palette-v7.23.0.0,android/support/v7/graphics
com.android.support.palette-v7.23.4.0,android/support/v7/graphics
com.android.support.cardview-v7.21.0.2,android/support/v7/widget
com.android.support.cardview-v7.21.0.3,android/support/v7/widget
com.android.support.cardview-v7.22.2.0,android/support/v7/widget
com.android.support.cardview-v7.22.2.1,android/support/v7/widget
com.android.support.cardview-v7.23.1.0,android/support/v7/widget
com.android.support.cardview-v7.23.1.1,android/support/v7/widget
com.android.support.cardview-v7.23.2.0,android/support/v7/widget
com.android.support.cardview-v7.23.2.1,android/support/v7/widget
com.android.support.cardview-v7.23.3.0,android/support/v7/widget
com.android.support.cardview-v7.23.4.0,android/support/v7/widget
com.android.support.cardview-v7.24.0.0-alpha1,android/support/v7/widget
apktool-lib-1.4.4-3,brut
butterknife-6.0.0,butterknife
butterknife-7.0.0,butterknife
butterknife-7.0.1,butterknife
butterknife-annotations-8.0.1,butterknife
cat.ereza.customactivityoncrash.1.4.0,cat/ereza/customactivityoncrash
logback-android-classic-1.1.1-3,ch/qos/logback/classic
logback-android-core-1.1.1-3,ch/qos/logback/core
com.actionbarsherlock.actionbarsherlock.4.4.0,com/actionbarsherlock
xmpcore-5.1.2,com/adobe/xmp
com.afollestad.material-dialogs.core.0.8.5.1,com/afollestad/materialdialogs
com.afollestad.material-dialogs.v0.7.7.0,com/afollestad/materialdialogs
com.github.afollestad.material-dialogs.commons.0.8.5.4,com/afollestad/materialdialogs/dialogs/commons
com.github.afollestad.material-dialogs.commons.0.8.5.8,com/afollestad/materialdialogs/dialogs/commons
com.github.afollestad.material-dialogs.core.0.8.5.2,com/afollestad/materialdialogs/dialogs/core
com.github.afollestad.material-dialogs.core.0.8.5.3,com/afollestad/materialdialogs/dialogs/core
com.github.afollestad.material-dialogs.core.0.8.5.4,com/afollestad/materialdialogs/dialogs/core
com.github.afollestad.material-dialogs.core.0.8.5.8,com/afollestad/materialdialogs/dialogs/core
fastjson-1.2.11,com/alibaba/fastjson
com.amulyakhare.com.amulyakhare.textdrawable.1.0.1,com/amulyakhare/textdrawable
com.mcxiaoke.volley.library.1.0.19,com/android/volley
library-1.0.19,com/android/volley
com.jpardogo.materialtabstrip.library.1.0.6,com/astuetz
com.jpardogo.materialtabstrip.library.1.1.0,com/astuetz
com.balysv.material-ripple.1.0.2,com/balysv/materialripple
stax-1.2.0,com/bea/xml/stream
com.bignerdranch.android.recyclerview-multiselect.0.2,com/bignerdranch/android/recyclerview
glide-3.5.2,com/bumptech/glide
glide-3.7.0,com/bumptech/glide
com.github.bumptech.glide.okhttp-integration.1.4.0,com/bumptech/glide/integration/okhttp
com.cocosw.bottomsheet.1.3.0,com/cocosw/bottomsheet
videocache-2.3.3,com/danikula/videocache
com.davemorrissey.labs.subsampling-scale-image-view.3.4.1,com/davemorrissey/labs/subscaleview
com.davemorrissey.labs.subsampling-scale-image-view.3.5.0,com/davemorrissey/labs/subscaleview
com.github.johnkil.android-appmsg.appmsg.1.2.0,com/devspark/appmsg
metadata-extractor-2.9.1,com/drew
com.einmalfel.earl.1.1.0,com/einmalfel/earl
stetho-1.3.1,com/facebook/stetho
stetho-okhttp3-1.3.1,com/facebook/stetho/okhttp3
jackson-annotations-2.4.0,com/fasterxml/jackson/annotation
jackson-annotations-2.5.0,com/fasterxml/jackson/annotation
jackson-annotations-2.6.0,com/fasterxml/jackson/annotation
jackson-core-2.3.3,com/fasterxml/jackson/core
jackson-core-2.4.2,com/fasterxml/jackson/core
jackson-core-2.5.1,com/fasterxml/jackson/core
jackson-core-2.6.1,com/fasterxml/jackson/core
jackson-core-2.6.3,com/fasterxml/jackson/core
jackson-core-2.7.3,com/fasterxml/jackson/core
jackson-databind-2.4.2,com/fasterxml/jackson/databind
jackson-databind-2.5.1,com/fasterxml/jackson/databind
jackson-databind-2.6.1,com/fasterxml/jackson/databind
jackson-databind-2.6.3,com/fasterxml/jackson/databind
com.github.navasmdc.MaterialDesign.1.4,com/gc/materialdesign
com.getbase.floatingactionbutton.1.10.0,com/getbase/floatingactionbutton
com.getbase.floatingactionbutton.1.9.0,com/getbase/floatingactionbutton
com.getbase.floatingactionbutton.1.9.1,com/getbase/floatingactionbutton
com.github.clans.fab.1.5.0,com/github/clans/fab
com.github.curioustechizen.android-ago.library.1.3.1,com/github/curioustechizen/ago
http-request-5.6,com/github/kevinsawicki/http
com.github.lzyzsd.circleprogress.1.1.0,com/github/lzyzsd/circleprogress
MPAndroidChart-v2.2.5,com/github/mikephil/charting
com.github.mrengineer13.snackbar.1.2.0,com/github/mrengineer13/snackbar
com.github.paolorotolo.appintro.3.2.0,com/github/paolorotolo/appintro
com.github.paolorotolo.appintro.3.4.0,com/github/paolorotolo/appintro
java-semver-0.9.0,com/github/zafarkhaja/semver
dashclock-api-2.0.0,com/google/android/apps/dashclock/api
muzei-api-2.0,com/google/android/apps/muzei/api
com.google.android.exoplayer.exoplayer.r1.5.5,com/google/android/exoplayer
com.google.android.exoplayer.exoplayer.r1.5.7,com/google/android/exoplayer
gson-1.7.2,com/google/gson
gson-2.2.4,com/google/gson
gson-2.3,com/google/gson
gson-2.3.1,com/google/gson
gson-2.4,com/google/gson
gson-2.5,com/google/gson
gson-2.8.0,com/google/gson
guava-15.0,com/google/guava
guava-18.0,com/google/guava
TTS_library_stub,com/google/tts
android-integration-3.2.1,com/google/zxing/integration/android
com.journeyapps.zxing-android-embedded.3.0.2,com/google/zxing-android-embedded
com.journeyapps.zxing-android-embedded.3.0.3,com/google/zxing-android-embedded
core-3.2.0,com/google/zxing-core
core-3.2.1,com/google/zxing-core
androidannotations-api-2.7,com/googlecode/androidannotations
com.greysonparrelli.permiso.permiso.0.1.3,com/greysonparrelli/permiso
com.iangclifton.android.floatlabel.1.0.1,com/iangclifton/android/floatlabel
com.jakewharton.butterknife.8.0.1,com/jakewharton/butterknife
disklrucache-2.0.2,com/jakewharton/disklrucache
com.jaredrummler.android-processes.1.0.3,com/jaredrummler/android/processes
jsch-0.1.51,com/jcraft/jsch
com.jenzz.materialpreference.1.3,com/jenzz/materialpreference
com.jjoe64.graphview.4.0.1,com/jjoe64/graphview
com.joanzapata.iconify.android-iconify.2.2.1,com/joanzapata/iconify
com.joanzapata.iconify.android-iconify-material-community.2.2.1,com/joanzapata/iconify/fonts
com.jpardogo.googleprogressbar.library.1.2.0,com/jpardogo/android/googleprogressbar/library
com.koushikdutta.async.androidasync.2.1.7,com/koushikdutta/async
com.koushikdutta.async.androidasync.2.1.9,com/koushikdutta/async
com.koushikdutta.ion.ion.2.1.7,com/koushikdutta/ion
com.koushikdutta.ion.ion.2.1.9,com/koushikdutta/ion
com.larswerkman.HoloColorPicker.1.5,com/larswerkman/holocolorpicker
svg-android-2.0.0,com/larvalabs/svgandroid
com.github.AndroidDeveloperLB.MaterialPreferenceLibrary.5,com/lb/material_preferences_library
android-async-http-1.4.9,com/loopj/android/http
SunriseSunsetCalculator-1.2,com/luckycatlabs/sunrisesunset
com.makeramen.roundedimageview.1.5.0,com/makeramen
lost-1.0.1,com/mapzen/android/lost
com.melnykov.floatingactionbutton.1.0.5,com/melnykov/fab
com.melnykov.floatingactionbutton.1.1.0,com/melnykov/fab
com.melnykov.floatingactionbutton.1.3.0,com/melnykov/fab
com.mikepenz.iconics.1.2.0,com/mikepenz
com.mikepenz.aboutlibraries.5.1.1,com/mikepenz/aboutlibraries
com.mikepenz.aboutlibraries.5.5.0,com/mikepenz/aboutlibraries
com.mikepenz.aboutlibraries.5.6.5,com/mikepenz/aboutlibraries
com.mikepenz.community-material-typeface.1.5.54.1,com/mikepenz/community_material_typeface_library
com.mikepenz.fastadapter.1.0.0,com/mikepenz/fastadapter
com.mikepenz.fastadapter.1.4.1,com/mikepenz/fastadapter
com.mikepenz.fontawesome-typeface.4.4.0.1,com/mikepenz/fontawesome_typeface_library
com.mikepenz.fontawesome-typeface.4.6.0.1,com/mikepenz/fontawesome_typeface_library
com.mikepenz.google-material-typeface.1.2.0.1,com/mikepenz/google_material_typeface_library
com.mikepenz.google-material-typeface.2.2.0.1.original,com/mikepenz/google_material_typeface_library
com.mikepenz.iconics-core.1.7.8,com/mikepenz/iconics
com.mikepenz.iconics-core.2.5.11,com/mikepenz/iconics
com.mikepenz.iconics-core.2.5.5,com/mikepenz/iconics
com.mikepenz.material-design-iconic-typeface.2.2.0.1,com/mikepenz/material_design_iconic_typeface_library
com.mikepenz.materialdrawer.3.1.2,com/mikepenz/materialdrawer
com.mikepenz.materialdrawer.4.3.7,com/mikepenz/materialdrawer
com.mikepenz.materialize.0.2.6,com/mikepenz/materialize
com.mikepenz.octicons-typeface.3.0.0.1,com/mikepenz/octicons_typeface_library
com.dougkeen.bart_33_src.tar.gz.drag-sort-listview-gradle.unspecified,com/mobeta/android/dslv
mongo-java-driver-2.12.5,com/mongodb
com.nhaarman.listviewanimations.lib-core.3.1.0,com/nhaarman/listviewanimations
library-2.4.0,com/nineoldandroids
com.github.nirhart.parallaxscroll.1.0,com/nirhart/parallaxscroll/views
com.nispok.snackbar.2.10.2,com/nispok/snackbar
com.nononsenseapps.filepicker.2.0.5,com/nononsenseapps/filepicker
com.nononsenseapps.filepicker.2.5.0,com/nononsenseapps/filepicker
universal-image-loader-1.9.3,com/nostra13/universalimageloader
universal-image-loader-1.9.5,com/nostra13/universalimageloader
robospice-1.4.14,com/octo/android/robospice
robospice-retrofit-1.4.14,com/octo/android/robospice
robospice-cache-1.4.14,com/octo/android/robospice/persistence
com.github.orhanobut.logger.1.12,com/orhanobut/logger
markdownj-core-0.4,com/petebevin/markdown
com.pnikosis.materialish-progress.1.5,com/pnikosis/materialishprogress
com.pnikosis.materialish-progress.1.7,com/pnikosis/materialishprogress
sqliteassethelper-2.0.1,com/readystatesoftware/sqliteasset
com.github.rey5137.material.1.2.2,com/rey/material
com.shamanland.fab.0.0.5,com/shamanland/fab
javawriter-2.5.0,com/squareup/javawriter
okhttp-2.2.0,com/squareup/okhttp
okhttp-2.3.0,com/squareup/okhttp
okhttp-2.5.0,com/squareup/okhttp
okhttp-2.6.0,com/squareup/okhttp
okhttp-2.7.5,com/squareup/okhttp
okhttp-3.1.2,com/squareup/okhttp
okhttp-3.2.0,com/squareup/okhttp
okhttp-urlconnection-2.3.0,com/squareup/okhttp-urlconnection
okhttp-urlconnection-2.7.5,com/squareup/okhttp-urlconnection
okhttp-urlconnection-3.2.0,com/squareup/okhttp-urlconnection
otto-1.3.5,com/squareup/otto
picasso-2.4.0,com/squareup/picasso
picasso-2.5.2,com/squareup/picasso
RootTools-3.5,com/stericson
kore-javamail-1.0.2,com/sun
com.theartofdev.edmodo.android-image-cropper.2.1.3,com/theartofdev/edmodo/cropper
com.inkapplications.viewpageindicator.library.2.4.3,com/viewpagerindicator
com.viewpagerindicator.library.2.4.1,com/viewpagerindicator
com.wdullaer.materialdatetimepicker.1.2.1,com/wdullaer/materialdatetimepicker
com.wdullaer.materialdatetimepicker.1.5.1,com/wdullaer/materialdatetimepicker
com.yalantis.ucrop.1.5.0,com/yalantis/ucrop
converter-jackson-2.0.0-beta2,converter/jackson
httpclient-4.3.6,cz/msebera/android/httpclient
dagger-1.2.2,dagger
dagger-compiler-1.2.2,dagger/internal/codegen
de.cketti.share.share-intent-builder.0.0.2,de/cketti/shareintentbuilder
greendao-1.3.7,de/greenrobot/dao
greendao-2.0.0,de/greenrobot/dao
de.hdodenhof.circleimageview.2.0.0,de/hdodenhof/circleimageview
de.psdev.licensesdialog.licensesdialog.1.7.0,de/psdev/licensesdialog
de.psdev.licensesdialog.licensesdialog.1.8.0,de/psdev/licensesdialog
XposedBridgeApi-54,de/robv/android/xposed
eu.chainfire.libsuperuser.1.0.0.201608240809,eu/chainfire/libsuperuser
eu.chainfire.libsuperuser.1.0.0.201702212052,eu/chainfire/libsuperuser
ez-vcard-0.9.6,ezvcard
com.github.ganfra.material-spinner.1.1.0,fr/ganfra/materialspinner
freemarker-2.3.20,freemarker
junidecode-v0.2,gcardone/junidecode
com.commit451.bypasses.1.0.1,in/uncod/android/bypass
netcipher-1.2,info/guardianproject/netcipher
netcipher-1.2.1,info/guardianproject/netcipher
halfnarp-client-2.0.0,info/metadude/java/library/halfnarp
internal_impl-20.0.0,internal.impl
internal_impl-21.0.0,internal.impl
internal_impl-21.0.2,internal.impl
internal_impl-21.0.3,internal.impl
internal_impl-22.0.0,internal.impl
internal_impl-22.1.1,internal.impl
internal_impl-22.2.0,internal.impl
internal_impl-22.2.1,internal.impl
internal_impl-23.0.0,internal.impl
internal_impl-23.0.1,internal.impl
internal_impl-23.1.0,internal.impl
internal_impl-23.1.1,internal.impl
internal_impl-23.2.0,internal.impl
internal_impl-23.2.1,internal.impl
internal_impl-23.3.0,internal.impl
internal_impl-23.4.0,internal.impl
internal_impl-24.0.0,internal.impl
internal_impl-24.0.0-beta1,internal.impl
com.github.gabrielemariotti.changeloglib.changelog.2.1.0,it/gmariotti/changelibs/library
javassist-3.18.1-GA,javassist
jsr250-api-1.0,javax/annotation
jsr305-2.0.1,javax/annotation
jsr305-3.0.0,javax/annotation
javax.inject-1,javax/inject
jmdns-3.4.1,javax/jmdns
jp.wasabeef.glide-transformations.2.0.1,jp/wasabeef/glide/transformations
jp.wasabeef.richeditor-android.1.2.0,jp/wasabeef/richeditor
lombok-1.16.2,lombok
me.drakeet.mailotto.mailotto.1.0.2,me/drakeet/mailotto
me.relex.circleindicator.1.2.0,me/relex/circleindicator
me.zhanghai.android.materialprogressbar.library.1.1.4,me/zhanghai/android/materialprogressbar
me.zhanghai.android.materialprogressbar.library.1.1.5,me/zhanghai/android/materialprogressbar
com.github.medyo.fancybuttons.1.5,mehdi/sakout/fancybuttons
TPL,NAME
net.steamcrafted.load-toast.1.0.9,net/steamcrafted/loadtoast
cupboard-2.1.1,nl/qbusict/cupboard
epublib-core-3.1,nl/siegmann/epublib
signpost-core-1.2.1.2,oauth/signpost
signpost-commonshttp4-1.2.1.2,oauth/signpost/commonshttp
okio-1.2.0,okio
okio-1.3.0,okio
okio-1.6.0,okio
achartengine-1.2.0,org/achartengine
acra-4.5.0,org/acra
acra-4.6.2,org/acra
ch.acra.acra.4.9.0,org/acra
android-json-rpc-0.3.4,org/alexd/jsonrpc
androidannotations-api-3.2,org/androidannotations
androidannotations-api-3.3.2,org/androidannotations
commons-beanutils-1.8.3,org/apache/commons
commons-cli-1.2,org/apache/commons/cli
commons-codec-1.5,org/apache/commons/codec
commons-codec-1.6,org/apache/commons/codec
commons-codec-1.8,org/apache/commons/codec
commons-compress-1.10,org/apache/commons/compress
commons-digester-1.8,org/apache/commons/digester
commons-io-1.3.2,org/apache/commons/io
commons-io-2.0.1,org/apache/commons/io
commons-io-2.4,org/apache/commons/io
commons-lang3-3.3.2,org/apache/commons/lang3
commons-lang3-3.4,org/apache/commons/lang3
commons-net-3.3,org/apache/commons/net
commons-validator-1.4.0,org/apache/commons/validator
httpcore-4.2.1,org/apache/http
httpcore-4.3.2,org/apache/http
httpcore-4.4.3,org/apache/http
httpmime-4.2.1,org/apache/http/entity/mime
apache-mime4j-core-0.7.2,org/apache/james/mime4j
org.cyanogenmod.platform.sdk,org/cyanogenmod/internal/statusbar
opentasks-provider-1.1.8.1,org/dmfs
com.github.dmfs.color-picker.c3b3b52033dc0b33bd831e731ec6f74fb1e8a69a,org/dmfs/android/colorpicker
android-retention-magic-1.2.2,org/dmfs/android/retentionmagic
drawablepagertabstrip,org/dmfs/android/view
android-xml-magic-0.1.1,org/dmfs/android/xmlmagic
lib-recur-0.9.3,org/dmfs/rfc5545/lib-recur
rfc5545-datetime-0.2.4,org/dmfs/rfc5545/rfc5545-datetime
xmlobjects-0.4.2,org/dmfs/xmlobjects
eventbus-2.4.0,org/greenrobot/eventbus
eventbus-3.0.0,org/greenrobot/eventbus
hamcrest-core-1.3,org/hamcrest
ini4j-0.5.4,org/ini4j
annotations-java5-15.0,org/intellij/lang/annotations
smack-3.2.1,org/jivesoftware/smack
joda-time-2.6,org/joda/time
joda-time-2.9.1,org/joda/time
joda-time-2.9.3,org/joda/time
json-simple-1.1.1,org/json/simple
jsoup-1.7.3,org/jsoup
jsoup-1.8.1,org/jsoup
jsoup-1.8.2,org/jsoup
jsoup-1.8.3,org/jsoup
jsoup-1.9.1,org/jsoup
jsoup-1.9.2,org/jsoup
junit-4.12,org/junit
kolabnotes-java-3.3.4,org/kore/kolab/notes
org.ligi.AXT.0.33,org/ligi/axt
org.ligi.AXT.0.35,org/ligi/axt
tracedroid-1.4,org/ligi/tracedroid
rhino-1.7.7,org/mozilla
juniversalchardet-1.0.3,org/mozilla/universalchardet
msgpack-0.6.12,org/msgpack
org.sufficientlysecure.openpgp-api.9.0,org/openintents/openpgp
org.osmdroid.osmdroid-android.5.0.1,org/osmdroid
org.osmdroid.osmdroid-android.5.1,org/osmdroid
osmdroid-android-4.2,org/osmdroid
osmdroid-android-4.3,org/osmdroid
org.piwik.sdk.piwik-sdk.0.0.2,org/piwik/sdk
org.piwik.sdk.piwik-sdk.0.0.3,org/piwik/sdk
piwik,org/piwik/sdk
simple-xml-2.7.1,org/simpleframework/xml
slf4j-android-1.6.1-RC1,org/slf4j
slf4j-api-1.6.1,org/slf4j
slf4j-api-1.7.6,org/slf4j
slf4j-api-1.7.7,org/slf4j
slf4j-android-1.7.7,org/slf4j/impl
slf4j-simple-1.6.1,org/slf4j/impl
core-1.54.0.0,org/spongycastle/core
prov-1.54.0.0,org/spongycastle/prov
spring-android-core-1.0.1.RELEASE,org/springframework/core
spring-android-rest-template-1.0.1.RELEASE,org/springframework/rest-template
xz-1.5,org/tukaani/xz
unbescape-1.1.1.RELEASE,org/unbescape
jeromq-0.3.5,org/zeromq
pl.droidsonroids.gif.android-gif-drawable.1.1.14,pl/droidsonroids/gif
pub.devrel.easypermissions.0.1.5,pub/devrel/easypermissions
retrofit-1.9.0,retrofit
retrofit-2.0.0-beta2,retrofit
rxjava-1.0.7,rx
rxandroid-0.23.0,rx/android
com.jakewharton.timber.timber.4.1.1,timber/log
timber-2.5.0,timber/log
OpenLibraryAPI-1.0,tk/elevenk/olapi
uk.co.chrisjenx.calligraphy.2.1.0,uk/co/chrisjenx/calligraphy
com.commit451.PhotoView.1.2.4,uk/co/senab/photoview
com.commit451.PhotoView.1.2.5,uk/co/senab/photoview
com.github.chrisbanes.PhotoView.1.2.6,uk/co/senab/photoview
com.github.chrisbanes.photoview.library.1.2.3,uk/co/senab/photoview
com.github.chrisbanes.photoview.library.1.2.4,uk/co/senab/photoview
library-1.2.2,uk/co/senab/photoview
us.feras.mdv.markdownview.1.1.0,us/feras/mdv
com.github.DASAR.ShiftColorPicker.v0.5,uz/shift/colorpicker
com.github.yukuku.ambilwarna.2.0.1,yuku/ambilwarna
